,total_reward_cash,total_profit_percentage,num_of_trades,ccy,data_frequency,window_size,start_date,mid_date,end_date,list_features,model_type,num_of_simulations
135,-0.808659565492011,0.9991913404345081,46.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
136,-387.2633888681563,0.6127366111318442,49.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
137,-452.1933164282307,0.5478066835717692,66.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
138,-429.5834160622498,0.5704165839377502,54.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
139,-250.27671771021258,0.7497232822897872,43.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
140,-94.39813959349445,0.9056018604065054,42.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
141,-253.22375469379995,0.7467762453062003,64.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
142,-207.72981874204993,0.7922701812579503,39.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
143,-126.2927135855887,0.8737072864144114,45.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
144,-212.78317136882404,0.7872168286311755,49.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
145,-277.64871215887143,0.722351287841129,42.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
146,-204.39538600202948,0.7956046139979703,53.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
147,-166.83675841274416,0.8331632415872553,47.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
148,-240.8982349540417,0.7591017650459584,54.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
149,-264.60152545961773,0.7353984745403822,51.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
150,-114.28723015386072,0.8857127698461392,52.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
151,-42.197941174920075,0.95780205882508,50.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
152,-535.4405859173896,0.4645594140826105,58.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
153,-224.19467120311958,0.7758053287968806,46.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
154,287.77052294439903,1.2877705229443988,51.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
155,-278.57122403252976,0.72142877596747,54.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
156,-211.88753996268687,0.7881124600373133,50.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
157,-174.89583030140034,0.8251041696985999,53.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
158,-92.59005737143953,0.9074099426285602,37.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
159,-396.7980324008733,0.6032019675991267,43.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
160,-223.44082323033857,0.776559176769661,52.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
161,-142.35777376954746,0.8576422262304525,50.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
162,-115.23267797097141,0.8847673220290284,52.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
163,228.68470947000282,1.2286847094700022,58.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
164,-130.19782268113943,0.8698021773188606,64.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
165,-85.657028063291,0.9143429719367089,56.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
166,-402.5230798147917,0.5974769201852083,44.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
167,-438.9423547092935,0.5610576452907067,63.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
168,-195.86066575845433,0.8041393342415456,60.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
169,-325.9306837574498,0.6740693162425502,68.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
170,-330.32070146904493,0.6696792985309552,50.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
171,-224.92373318588255,0.7750762668141176,62.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
172,-285.76274124199114,0.7142372587580087,40.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
173,-281.96471645293906,0.7180352835470611,52.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
174,-400.3689932674431,0.5996310067325572,58.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
175,-154.96941838980098,0.8450305816101988,56.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
176,-150.4795492038898,0.8495204507961102,57.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
177,53.93151012328437,1.0539315101232845,46.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
178,-419.9579230192379,0.580042076980762,61.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
179,-262.47331300046153,0.737526686999538,55.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
180,-462.92369782013213,0.5370763021798678,58.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
181,-317.9669087160078,0.6820330912839926,60.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
182,88.75307818446406,1.0887530781844637,52.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
183,-254.39855484155134,0.7456014451584481,48.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
184,-115.68619271587801,0.8843138072841219,44.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
185,-86.77131508288468,0.9132286849171153,59.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
186,-483.74214499440114,0.5162578550055992,62.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
187,-432.5418871301289,0.5674581128698715,60.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
188,-63.53299303353687,0.9364670069664626,47.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
189,-521.6180658259758,0.47838193417402397,56.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
190,-277.61767740029563,0.7223823225997043,61.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
191,-216.13929381032682,0.7838607061896733,58.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
192,-371.3146454717007,0.6286853545282992,56.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
193,-76.46514818964535,0.9235348518103543,48.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
194,-524.1405801735496,0.4758594198264507,57.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
195,234.3020276961192,1.2343020276961192,49.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
196,-350.05418407589855,0.6499458159241016,39.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
197,-248.5967309956268,0.7514032690043732,50.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
198,-186.18270572667691,0.813817294273323,54.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
199,-308.13875571516706,0.6918612442848331,48.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
200,119.04532400644143,1.1190453240064404,52.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
201,-82.94262413992034,0.9170573758600794,52.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
202,-287.1675250540507,0.712832474945949,54.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
203,-204.81446601420288,0.795185533985797,53.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
204,-244.1856326617577,0.7558143673382419,58.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
205,21.59271573172461,1.021592715731725,52.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
206,-254.60561067860436,0.7453943893213958,50.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
207,-325.5849679855692,0.6744150320144306,53.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
208,-5.307780210810538,0.9946922197891898,51.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
209,-330.6198652007957,0.6693801347992042,51.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
210,-245.57546013690612,0.7544245398630939,42.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
211,66.59271640772062,1.0665927164077202,43.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
212,-277.3397289400041,0.7226602710599961,50.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
213,312.2855836892898,1.3122855836892902,42.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
214,-298.733196264108,0.7012668037358921,53.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
215,-170.6617449882226,0.8293382550117774,46.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
216,-182.13234998423889,0.8178676500157613,56.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
217,50.7905757848045,1.0507905757848042,54.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
218,72.70567612094278,1.072705676120943,61.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
219,469.32842677592686,1.4693284267759275,44.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
220,-605.1782712300136,0.39482172876998634,51.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
221,-294.25080122393047,0.7057491987760696,49.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
222,-287.7565026642712,0.7122434973357289,57.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
223,-159.14561994545005,0.8408543800545498,56.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
224,177.26623030819823,1.1772662303081984,47.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
225,-315.2908401644797,0.68470915983552,54.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
226,-8.882303875725768,0.9911176961242736,53.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
227,-267.8651569701138,0.7321348430298862,52.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
228,11.52370224968552,1.0115237022496852,61.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
229,-116.94680128109937,0.8830531987189006,49.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
230,-149.74765480333298,0.8502523451966671,56.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
231,-15.258324128771388,0.9847416758712287,53.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
232,-269.8297522612339,0.7301702477387658,51.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
233,-326.33900639811895,0.673660993601881,60.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
234,-50.61590077074962,0.9493840992292505,46.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
235,-183.2390288897288,0.8167609711102709,49.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
236,-74.49669817141296,0.9255033018285871,40.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
237,-338.46054007687286,0.6615394599231272,48.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
238,243.50948501014892,1.243509485010149,43.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
239,-357.2854650900002,0.64271453491,53.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
240,-89.8993209786967,0.9101006790213032,46.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
241,-107.31589532032523,0.8926841046796746,59.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
242,60.860073432291074,1.0608600734322908,53.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
243,-159.69625087468233,0.840303749125318,61.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
244,-167.66170309905192,0.8323382969009483,45.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
245,-259.24257337838975,0.7407574266216107,60.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
246,28.208235680385922,1.0282082356803852,47.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
247,-159.41230454296118,0.8405876954570386,58.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
248,50.16483274029952,1.0501648327403,53.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
249,-329.8967641969121,0.6701032358030878,58.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
250,-119.08246977245088,0.8809175302275495,58.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
251,-232.71915650391935,0.7672808434960804,64.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
252,246.27415737943483,1.2462741573794351,48.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
253,-251.6176728855383,0.7483823271144618,64.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
254,-228.56659263694664,0.7714334073630533,54.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
255,-358.5661870972854,0.6414338129027147,58.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
256,-209.24954766385463,0.7907504523361452,49.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
257,-156.55298035017813,0.8434470196498218,54.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
258,-185.55346799856312,0.8144465320014368,50.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
259,-249.52987684987218,0.7504701231501276,46.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
260,-359.6977229758184,0.6403022770241817,52.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
261,36.43794547722924,1.0364379454772288,50.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
262,-358.80895893902385,0.6411910410609764,56.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
263,184.82431918861568,1.1848243191886156,59.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
264,-279.424407061401,0.7205755929385992,43.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
265,-245.52087927230485,0.7544791207276952,52.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
266,-236.17314780818262,0.7638268521918181,53.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
267,-209.84055062076547,0.7901594493792345,62.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
268,-266.6396763086323,0.733360323691368,53.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
269,-165.77203497795512,0.8342279650220455,52.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
270,-51.945383549836464,0.948054616450163,61.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
271,-84.27095023657668,0.9157290497634231,49.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
272,-0.06106598602571012,0.9999389340139746,43.0,BTCUSDT,1d,5,2021-01-06 00:00:00,2022-03-30 00:00:00,2022-09-30 00:00:00,"['open', 'high', 'low', 'volume']",A2C,1000
